,db(lab),db(audi),duration(lab),duration(audi),,
4937,45.87055206,56.20850372,0.11,0.16,-0.05,-10.33795166
4938,43.49434662,57.42563248,0.11,0.16,-0.05,-13.93128586
4939,40.10761642,56.3776741,0.11,0.16,-0.05,-16.27005768
4940,48.93708038,56.99246216,0.11,0.16,-0.05,-8.055381775
4941,49.05046082,61.05333328,0.11,0.17,-0.06,-12.00287247
4942,50.01449585,60.80847549,0.11,0.16,-0.05,-10.79397964
4943,50.11473846,60.98365402,0.11,0.16,-0.05,-10.86891556
4944,49.1332283,60.42546082,0.11,0.16,-0.05,-11.29223251
4945,51.07802582,63.89331818,0.11,0.25,-0.14,-12.81529236
4946,51.09150314,64.17170715,0.11,0.26,-0.15,-13.08020401
4947,50.35909271,64.07665253,0.11,0.17,-0.06,-13.71755981
4948,53.640522,63.67292404,0.11,0.17,-0.06,-10.03240204
4949,56.00802612,64.95414734,0.11,0.26,-0.15,-8.946121216
4950,53.48038101,64.61876678,0.11,0.26,-0.15,-11.13838577
4951,53.46201706,64.59703064,0.11,0.26,-0.15,-11.13501358
4952,55.29012299,67.57658386,0.11,0.26,-0.15,-12.28646088
4953,56.4993782,67.45205688,0.11,0.27,-0.16,-10.95267868
4954,57.65024567,67.84091187,0.11,0.27,-0.16,-10.1906662
4955,56.3011322,67.33955383,0.11,0.27,-0.16,-11.03842163
4956,58.52632141,67.33354187,0.11,0.27,-0.16,-8.807220459
4957,58.69010925,74.14755249,0.11,0.35,-0.24,-15.45744324
4958,58.01158524,74.34500122,0.11,0.35,-0.24,-16.33341599
4959,59.08234406,74.07993317,0.11,0.35,-0.24,-14.99758911
4960,60.10032654,74.23802185,0.12,0.26,-0.14,-14.13769531
4961,60.20853424,76.521492,0.12,0.35,-0.23,-16.31295776
4962,60.37800598,76.72389221,0.12,0.35,-0.23,-16.34588623
4963,61.36700821,76.30381012,0.12,0.35,-0.23,-14.93680191
4964,66.08992004,76.38087463,0.23,0.35,-0.12,-10.29095459
4965,66.69868469,77.26885986,0.23,0.46,-0.23,-10.57017517
4966,66.20884705,77.56119537,0.23,0.35,-0.12,-11.35234833
4967,65.04556274,77.70027161,0.23,0.46,-0.23,-12.65470886
4968,66.38248444,77.80158997,0.23,0.46,-0.23,-11.41910553
4969,66.88824463,82.04295349,0.23,0.46,-0.23,-15.15470886
4970,67.2410965,80.4065094,0.23,0.45,-0.22,-13.1654129
4971,66.95875549,80.49494934,0.23,0.53,-0.3,-13.53619385
4972,71.04295349,81.93338013,0.23,0.51,-0.28,-10.89042664
4973,71.15990448,81.98124695,0.24,0.51,-0.27,-10.82134247
4974,70.77326202,81.73187256,0.23,0.52,-0.29,-10.95861053
4975,71.55818939,82.23667908,0.23,0.51,-0.28,-10.67848969
4976,72.92984009,82.38903046,0.24,0.53,-0.29,-9.459190369
4977,72.56544495,84.32083893,0.24,0.55,-0.31,-11.75539398
4978,72.85843658,84.2705307,0.23,0.53,-0.3,-11.41209412
4979,73.26425934,84.39267731,0.23,0.47,-0.24,-11.12841797
4980,73.00325012,84.56201172,0.23,0.45,-0.22,-11.5587616
4981,73.51148224,84.65392303,0.23,1,-0.77,-11.1424408
4982,73.01991272,84.78659058,0.23,0.96,-0.73,-11.76667786
4983,73.1769104,84.85138702,0.23,0.86,-0.63,-11.67447662
4984,73.22541809,84.80859375,0.22,0.84,-0.62,-11.58317566
4985,72.60166931,84.78710938,0.23,0.76,-0.53,-12.18544006
4986,72.95548248,84.72035217,0.22,0.75,-0.53,-11.76486969
4987,72.50892639,85.06477356,0.23,0.81,-0.58,-12.55584717
4988,72.98857117,84.99983215,0.22,0.79,-0.57,-12.01126099
4989,72.5647583,84.8995285,0.22,0.71,-0.49,-12.3347702
4990,72.89857483,84.64009094,0.23,0.71,-0.48,-11.74151611
4991,72.64923096,84.87186432,0.23,0.64,-0.41,-12.22263336
4992,45.53253174,84.92586517,0.11,0.74,-0.63,-39.39333344
4993,42.92540359,56.11224365,0.11,0.11,0,-13.18684006
4994,44.91934586,54.28166962,0.11,0.11,0,-9.362323761
4995,42.74764252,54.71923828,0.11,0.12,-0.01,-11.97159576
4996,44.84449768,53.86624146,0.11,0.11,0,-9.021743774
4997,42.99704742,55.3736496,0.11,0.11,0,-12.37660217
4998,41.3888092,54.14597702,0.11,0.11,0,-12.75716782
4999,42.22132111,54.70379639,0.11,0.11,0,-12.48247528
5000,47.73437881,55.1131897,0.11,0.11,0,-7.378810883
5001,43.81437302,55.28126526,0.11,0.11,0,-11.46689224
5002,44.46798706,57.12414551,0.11,0.12,-0.01,-12.65615845
5003,45.48110199,56.65101624,0.11,0.12,-0.01,-11.16991425
5004,50.09017944,57.13905334,0.11,0.12,-0.01,-7.048873901
5005,49.00785828,59.49251175,0.11,0.12,-0.01,-10.48465347
5006,49.84792328,59.11759949,0.11,0.12,-0.01,-9.269676208
5007,49.40470886,59.04968643,0.11,0.12,-0.01,-9.64497757
5008,51.73165894,59.17435074,0.11,0.12,-0.01,-7.442691803
5009,52.46383667,62.778965,0.11,0.17,-0.06,-10.31512833
5010,52.50159454,63.30478668,0.11,0.17,-0.06,-10.80319214
5011,52.45663452,62.5411644,0.11,0.17,-0.06,-10.08452988
5012,56.61714935,63.19355392,0.11,0.17,-0.06,-6.576404572
5013,55.67790222,65.79367828,0.11,0.4,-0.29,-10.11577606
5014,55.50012589,66.3657074,0.11,0.4,-0.29,-10.86558151
5015,55.26788712,66.10276031,0.11,0.36,-0.25,-10.8348732
5016,59.67581558,66.20608521,0.11,0.4,-0.29,-6.530269623
5017,56.02742004,68.90104675,0.11,0.41,-0.3,-12.87362671
5018,58.77720261,69.06793213,0.11,0.41,-0.3,-10.29072952
5019,55.52960587,68.14619446,0.11,0.41,-0.3,-12.61658859
5020,62.72195435,68.7888031,0.12,0.4,-0.28,-6.066848755
5021,61.83195114,71.81761169,0.12,0.41,-0.29,-9.985660553
5022,61.34496307,71.61589813,0.11,0.41,-0.3,-10.27093506
5023,61.1669693,71.86157227,0.11,0.41,-0.3,-10.69460297
5024,62.09256744,72.33935547,0.13,0.41,-0.28,-10.24678802
5025,62.14375305,74.44000244,0.13,0.41,-0.28,-12.29624939
5026,63.11508179,74.68608093,0.13,0.42,-0.29,-11.57099915
5027,63.76733017,74.03605652,0.13,0.42,-0.29,-10.26872635
5028,66.48408508,74.33258057,0.14,0.42,-0.28,-7.848495483
5029,66.54879761,78.06498718,0.13,0.45,-0.32,-11.51618958
5030,65.21204376,78.44677734,0.14,0.45,-0.31,-13.23473358
5031,65.42601776,77.75617218,0.14,0.45,-0.31,-12.33015442
5032,69.54719543,78.37665558,0.14,0.45,-0.31,-8.829460144
5033,69.22402954,80.10671997,0.14,0.51,-0.37,-10.88269043
5034,69.16899109,79.68495178,0.14,0.51,-0.37,-10.51596069
5035,67.54302216,80.05555725,0.14,0.44,-0.3,-12.5125351
5036,72.26738739,79.5710907,0.25,0.44,-0.19,-7.303703308
5037,71.80059814,81.25762939,0.25,0.44,-0.19,-9.45703125
5038,71.96791077,81.25278473,0.25,0.61,-0.36,-9.284873962
5039,71.61785889,81.26413727,0.25,0.61,-0.36,-9.646278381
5040,75.77249146,81.088974,0.32,0.51,-0.19,-5.316482544
5041,75.34017944,83.18914032,0.16,0.6,-0.44,-7.848960876
5042,74.43087006,82.66474915,0.16,0.63,-0.47,-8.233879089
5043,75.71339417,83.18294525,0.31,0.61,-0.3,-7.469551086
5044,75.72914886,83.32953644,0.3,0.61,-0.31,-7.600387573
5045,75.51293182,83.0980072,0.3,0.57,-0.27,-7.585075378
5046,74.65195465,82.95991516,0.28,0.6,-0.32,-8.30796051
5047,75.56803894,82.67095947,0.29,0.6,-0.31,-7.102920532
5048,75.99349976,82.88455963,0.28,0.6,-0.32,-6.891059875
5049,75.50456238,82.56990051,0.28,0.59,-0.31,-7.065338135
5050,74.77489471,82.16795349,0.28,0.59,-0.31,-7.393058777
5051,75.38999939,83.07387543,0.28,0.54,-0.26,-7.683876038
5052,75.37166595,83.18641663,0.28,0.58,-0.3,-7.814750671
5053,75.52407074,82.78488159,0.28,0.58,-0.3,-7.260810852
5054,75.28182983,82.87150574,0.28,0.58,-0.3,-7.589675903
5055,75.25372314,82.412323,0.27,0.58,-0.31,-7.158599854
5056,44.60882187,83.0953064,0.11,0.58,-0.47,-38.48648453
5057,44.99472809,56.73951721,0.11,0.23,-0.12,-11.74478912
5058,43.34425354,57.80836868,0.11,0.11,0,-14.46411514
5059,42.6954422,56.29679108,0.11,0.23,-0.12,-13.60134888
5060,45.02210236,56.35943222,0.11,0.11,0,-11.33732986
5061,42.91577148,55.20285416,0.11,0.11,0,-12.28708267
5062,42.935009,57.23915863,0.11,0.23,-0.12,-14.30414963
5063,43.44855118,57.56654739,0.11,0.11,0,-14.11799622
5064,45.37459564,55.94589996,0.11,0.11,0,-10.57130432
5065,43.30006027,58.17151642,0.11,0.23,-0.12,-14.87145615
5066,44.47584534,58.92953491,0.11,0.24,-0.13,-14.45368958
5067,45.25263596,59.90488052,0.11,0.24,-0.13,-14.65224457
5068,51.73607635,58.73848343,0.11,0.23,-0.12,-7.002407074
5069,49.19698715,62.11073303,0.11,0.24,-0.13,-12.91374588
5070,50.60127258,62.35950089,0.11,0.24,-0.13,-11.7582283
5071,51.34085083,62.95900726,0.11,0.24,-0.13,-11.61815643
5072,53.84348679,62.16669083,0.11,0.24,-0.13,-8.323204041
5073,53.95488739,65.67436218,0.11,0.24,-0.13,-11.71947479
5074,53.98724365,65.29317474,0.11,0.24,-0.13,-11.30593109
5075,53.13722229,65.823349,0.11,0.24,-0.13,-12.68612671
5076,55.58700562,66.2614212,0.11,0.24,-0.13,-10.67441559
5077,58.00587845,69.12468719,0.11,0.24,-0.13,-11.11880875
5078,55.77664566,69.35714722,0.11,0.25,-0.14,-13.58050156
5079,58.20383453,69.00219727,0.11,0.38,-0.27,-10.79836273
5080,60.06794739,68.6422348,0.11,0.25,-0.14,-8.574287415
5081,61.53251648,71.02534485,0.11,0.39,-0.28,-9.492828369
5082,60.54718018,71.71582794,0.11,0.99,-0.88,-11.16864777
5083,60.98300171,71.26772308,0.11,0.41,-0.3,-10.28472137
5084,63.44646454,72.01646423,0.11,0.45,-0.34,-8.569999695
5085,62.99475098,76.47672272,0.11,0.44,-0.33,-13.48197174
5086,62.31827545,76.48383331,0.11,0.4,-0.29,-14.16555786
5087,62.70628357,76.74397278,0.11,0.4,-0.29,-14.03768921
5088,65.25363159,76.53012848,0.13,0.4,-0.27,-11.27649689
5089,63.99450684,79.51112366,0.13,0.55,-0.42,-15.51661682
5090,61.87103653,78.49462891,0.11,0.55,-0.44,-16.62359238
5091,65.1046524,80.33595276,0.13,0.54,-0.41,-15.23130035
5092,69.04362488,78.92757416,0.14,0.42,-0.28,-9.88394928
5093,69.08266449,82.30311584,0.14,0.49,-0.35,-13.22045135
5094,68.75819397,82.42020416,0.14,0.49,-0.35,-13.66201019
5095,69.13600922,83.04872894,0.14,0.5,-0.36,-13.91271973
5096,70.55739594,82.49041748,0.23,0.5,-0.27,-11.93302155
5097,70.77598572,84.42460632,0.25,0.61,-0.36,-13.64862061
5098,70.23829651,84.47398376,0.15,0.63,-0.48,-14.23568726
5099,70.46664429,85.01177216,0.24,0.56,-0.32,-14.54512787
5100,71.08418274,84.83589935,0.25,0.56,-0.31,-13.75171661
5101,71.38746643,86.30027008,0.24,0.5,-0.26,-14.91280365
5102,71.70484924,85.83733368,0.24,0.54,-0.3,-14.13248444
5103,71.71260071,85.60913849,0.23,0.52,-0.29,-13.89653778
5104,72.61386871,85.38205719,0.2,0.51,-0.31,-12.76818848
5105,72.97357178,87.1420517,0.19,0.65,-0.46,-14.16847992
5106,72.45652771,87.27019501,0.19,0.65,-0.46,-14.8136673
5107,72.8912735,86.77862549,0.19,0.63,-0.44,-13.88735199
5108,72.59009552,87.61533356,0.19,0.63,-0.44,-15.02523804
5109,72.37577057,87.4338913,0.19,0.61,-0.42,-15.05812073
5110,73.07535553,87.19811249,0.19,0.74,-0.55,-14.12275696
5111,72.77938843,87.16069794,0.19,0.55,-0.36,-14.38130951
5112,72.69667816,87.42938232,0.2,0.54,-0.34,-14.73270416
5113,72.37591553,87.3585434,0.19,0.52,-0.33,-14.98262787
5114,72.80754089,87.47338104,0.17,0.69,-0.52,-14.66584015
5115,72.99220276,87.1014328,0.19,0.51,-0.32,-14.10923004
5116,72.82724762,87.54832458,0.2,0.51,-0.31,-14.72107697
5117,72.23033142,87.38334656,0.19,0.64,-0.45,-15.15301514
5118,72.22677612,87.53954315,0.19,0.81,-0.62,-15.31276703
5119,72.62830353,87.12948608,0.19,0.63,-0.44,-14.50118256
5120,43.96018982,87.6381073,0.11,0.81,-0.7,-43.67791748
5121,47.57971191,50.30618668,0.11,0.11,0,-2.726474762
5122,46.24299622,49.8073616,0.11,0.11,0,-3.564365387
5123,47.19472885,47.69721985,0.11,0.11,0,-0.502490997
5124,43.55695724,46.40192413,0.11,0.11,0,-2.844966888
5125,49.08603668,47.42099762,0.11,0.11,0,1.665039063
5126,44.20296478,48.40530777,0.11,0.11,0,-4.202342987
5127,46.20692062,47.94488907,0.11,0.11,0,-1.737968445
5128,43.80152893,47.53968811,0.11,0.11,0,-3.73815918
5129,46.79762268,50.71377563,0.11,0.11,0,-3.916152954
5130,46.02209473,53.85166931,0.11,0.11,0,-7.829574585
5131,46.10903168,53.03720474,0.11,0.11,0,-6.928173065
5132,44.14945984,53.98538589,0.11,0.11,0,-9.835926056
5133,52.68505096,58.80088806,0.11,0.11,0,-6.115837097
5134,53.20864868,59.33166885,0.11,0.11,0,-6.123020172
5135,51.89734268,59.34912872,0.11,0.12,-0.01,-7.451786041
5136,52.90497589,59.51486588,0.11,0.11,0,-6.609889984
5137,55.37510681,62.28080368,0.11,0.13,-0.02,-6.905696869
5138,54.08705521,60.97657013,0.11,0.13,-0.02,-6.889514923
5139,52.70757675,61.80037308,0.11,0.13,-0.02,-9.092796326
5140,57.09278488,62.36352539,0.11,0.13,-0.02,-5.270740509
5141,56.74298477,65.33920288,0.11,0.24,-0.13,-8.596218109
5142,58.22929764,65.52453613,0.11,0.24,-0.13,-7.295238495
5143,56.83452225,65.79786682,0.11,0.24,-0.13,-8.963344574
5144,59.77384567,64.92773438,0.11,0.24,-0.13,-5.153888702
5145,59.45449066,68.82149506,0.11,0.25,-0.14,-9.367004395
5146,58.65380096,69.07770538,0.11,0.25,-0.14,-10.42390442
5147,58.69252014,68.86142731,0.11,0.25,-0.14,-10.16890717
5148,62.72356415,69.31530762,0.12,0.25,-0.13,-6.591743469
5149,59.97430801,72.42867279,0.11,0.25,-0.14,-12.45436478
5150,63.51978302,72.39810181,0.12,0.25,-0.13,-8.878318787
5151,61.95700073,72.75376892,0.11,0.29,-0.18,-10.79676819
5152,64.15104675,72.30029297,0.17,0.28,-0.11,-8.149246216
5153,64.0125351,75.29919434,0.16,0.28,-0.12,-11.28665924
5154,64.66795349,75.41218567,0.17,0.28,-0.11,-10.74423218
5155,64.13256073,75.53372192,0.13,0.28,-0.15,-11.40116119
5156,67.0381012,74.95850372,0.17,0.29,-0.12,-7.920402527
5157,68.94159698,76.98607635,0.18,0.47,-0.29,-8.04447937
5158,70.18930054,77.50371552,0.18,0.48,-0.3,-7.314414978
5159,67.6739502,78.05886078,0.18,0.49,-0.31,-10.38491058
5160,70.87719727,77.44780731,0.2,0.49,-0.29,-6.570610046
5161,70.5475235,80.47563171,0.22,0.43,-0.21,-9.928108215
5162,70.83356476,80.65447998,0.19,0.42,-0.23,-9.820915222
5163,70.4748764,80.68048096,0.2,0.49,-0.29,-10.20560455
5164,70.943367,80.7975235,0.19,0.5,-0.31,-9.854156494
5165,70.75399017,81.6279068,0.2,0.42,-0.22,-10.87391663
5166,71.22033691,82.05914307,0.19,0.45,-0.26,-10.83880615
5167,70.44695282,81.90513611,0.19,0.44,-0.25,-11.45818329
5168,74.22198486,81.80314636,0.19,0.45,-0.26,-7.581161499
5169,74.42049408,83.90182495,0.18,0.49,-0.31,-9.481330872
5170,74.20215607,84.29295349,0.18,0.56,-0.38,-10.09079742
5171,73.95770264,83.73374939,0.18,0.49,-0.31,-9.776046753
5172,73.67062378,84.00209045,0.18,0.51,-0.33,-10.33146667
5173,73.74428558,83.92916107,0.18,0.6,-0.42,-10.18487549
5174,74.17406464,84.12734222,0.18,0.58,-0.4,-9.953277588
5175,73.87594604,84.06312561,0.18,0.58,-0.4,-10.18717957
5176,73.80781555,83.83148956,0.18,0.67,-0.49,-10.02367401
5177,73.71691895,84.04304504,0.18,0.67,-0.49,-10.3261261
5178,73.77617645,84.15154266,0.18,0.6,-0.42,-10.37536621
5179,73.56054688,83.80993652,0.18,0.61,-0.43,-10.24938965
5180,73.84352112,83.89146423,0.18,0.68,-0.5,-10.04794312
5181,73.98036194,83.59124756,0.18,0.54,-0.36,-9.61088562
5182,73.91029358,84.06254578,0.18,0.46,-0.28,-10.1522522
5183,73.57505798,84.00357056,0.18,0.47,-0.29,-10.42851257
5184,45.4938736,84.21347046,0.11,0.57,-0.46,-38.71959686
5185,41.91453552,51.38227844,0.11,0.11,0,-9.46774292
5186,42.50044632,49.90081787,0.11,0.11,0,-7.400371552
5187,44.98795319,52.44489288,0.11,0.11,0,-7.456939697
5188,44.28381729,52.28712845,0.11,0.11,0,-8.003311157
5189,44.24246216,50.05563354,0.11,0.11,0,-5.813171387
5190,43.79936218,52.08281708,0.11,0.11,0,-8.283454895
5191,44.32552338,48.34738922,0.11,0.11,0,-4.021865845
5192,44.82435608,52.00057983,0.11,0.11,0,-7.176223755
5193,42.19533539,53.8422699,0.11,0.11,0,-11.64693451
5194,44.5238533,54.70253754,0.11,0.11,0,-10.17868423
5195,43.02892685,55.00421906,0.11,0.11,0,-11.97529221
5196,49.3014183,54.37201309,0.11,0.11,0,-5.070594788
5197,50.4054184,57.28406143,0.11,0.11,0,-6.878643036
5198,49.61834717,58.42890549,0.11,0.11,0,-8.810558319
5199,48.07785034,58.66327286,0.11,0.11,0,-10.58542252
5200,51.3303299,58.02794647,0.11,0.11,0,-6.697616577
5201,51.49692535,61.24720383,0.11,0.14,-0.03,-9.750278473
5202,51.56532288,61.8337822,0.11,0.14,-0.03,-10.26845932
5203,52.27237701,62.24549866,0.11,0.14,-0.03,-9.973121643
5204,53.01316071,61.7826004,0.11,0.14,-0.03,-8.769439697
5205,55.0774765,65.56350708,0.11,0.16,-0.05,-10.48603058
5206,54.85478973,65.92577362,0.11,0.17,-0.06,-11.07098389
5207,52.9693985,66.52311707,0.11,0.15,-0.04,-13.55371857
5208,57.50051117,66.71508789,0.11,0.2,-0.09,-9.214576721
5209,56.81667328,69.89802551,0.11,0.25,-0.14,-13.08135223
5210,55.7872467,70.38977051,0.11,0.25,-0.14,-14.6025238
5211,55.56423187,70.73854828,0.11,0.25,-0.14,-15.17431641
5212,61.02963638,70.4102478,0.11,0.25,-0.14,-9.38061142
5213,60.98690033,74.698349,0.11,0.25,-0.14,-13.71144867
5214,61.93345261,75.14186096,0.11,0.25,-0.14,-13.20840836
5215,62.06656647,74.85359955,0.11,0.25,-0.14,-12.78703308
5216,61.99436188,75.00073242,0.12,0.25,-0.13,-13.00637054
5217,65.09567261,77.42817688,0.12,0.35,-0.23,-12.33250427
5218,65.39411926,76.85018921,0.12,0.29,-0.17,-11.45606995
5219,65.47860718,76.66847229,0.12,0.26,-0.14,-11.18986511
5220,67.84855652,76.59297943,0.16,0.26,-0.1,-8.744422913
5221,67.74188232,79.44934082,0.16,0.38,-0.22,-11.7074585
5222,67.89864349,79.92641449,0.16,0.4,-0.24,-12.027771
5223,68.28886414,80.23643494,0.16,0.35,-0.19,-11.9475708
5224,67.26081848,80.61197662,0.17,0.38,-0.21,-13.35115814
5225,67.49144745,82.1987915,0.17,0.45,-0.28,-14.70734406
5226,66.88796997,82.45296478,0.17,0.45,-0.28,-15.56499481
5227,67.34724426,82.50462341,0.17,0.4,-0.23,-15.15737915
5228,68.98088837,82.22186279,0.17,0.44,-0.27,-13.24097443
5229,69.13428497,83.65193939,0.17,0.5,-0.33,-14.51765442
5230,69.73954773,83.84713745,0.17,0.45,-0.28,-14.10758972
5231,68.56004333,83.80070496,0.17,0.45,-0.28,-15.24066162
5232,71.36395264,84.06223297,0.17,0.45,-0.28,-12.69828033
5233,69.97111511,85.3478775,0.17,0.46,-0.29,-15.37676239
5234,70.36367035,85.37660217,0.17,0.52,-0.35,-15.01293182
5235,69.69168854,85.47071838,0.17,0.51,-0.34,-15.77902985
5236,70.15394592,85.554245,0.17,0.52,-0.35,-15.40029907
5237,70.12890625,85.08338928,0.17,0.52,-0.35,-14.95448303
5238,70.06700134,85.61915588,0.22,0.53,-0.31,-15.55215454
5239,69.86826324,85.66650391,0.22,0.59,-0.37,-15.79824066
5240,70.7911911,85.52920532,0.22,0.53,-0.31,-14.73801422
5241,70.06517792,85.15349579,0.22,0.52,-0.3,-15.08831787
5242,70.44809723,85.49185181,0.22,0.53,-0.31,-15.04375458
5243,69.98325348,85.77931213,0.22,0.59,-0.37,-15.79605865
5244,70.08210754,85.70477295,0.22,0.55,-0.33,-15.62266541
5245,70.47847748,85.76623535,0.22,0.53,-0.31,-15.28775787
5246,70.15613556,85.33062744,0.22,0.45,-0.23,-15.17449188
5247,69.9385376,85.19009399,0.22,0.45,-0.23,-15.2515564
5248,40.09313202,85.20139313,0.11,0.45,-0.34,-45.10826111
5249,45.92011261,54.45924377,0.11,0.11,0,-8.539131165
5250,43.00691986,53.16149139,0.11,0.11,0,-10.15457153
5251,43.01262665,53.35632324,0.11,0.11,0,-10.34369659
5252,43.39266968,54.41933441,0.11,0.11,0,-11.02666473
5253,45.9040451,56.62509918,0.11,0.11,0,-10.72105408
5254,41.95476913,54.00183868,0.11,0.11,0,-12.04706955
5255,44.53198242,54.08284378,0.11,0.11,0,-9.550861359
5256,44.81303024,53.39442062,0.11,0.11,0,-8.581390381
5257,44.17902374,57.50456238,0.11,0.11,0,-13.32553864
5258,43.91834641,56.20783997,0.11,0.11,0,-12.28949356
5259,44.29701614,56.68317032,0.11,0.11,0,-12.38615417
5260,49.99642944,54.87869263,0.11,0.11,0,-4.882263184
5261,50.23599625,60.16772461,0.11,0.11,0,-9.931728363
5262,49.00905991,60.38863373,0.11,0.11,0,-11.37957382
5263,49.47515106,58.72750473,0.11,0.11,0,-9.252353668
5264,53.12324905,60.66390228,0.11,0.11,0,-7.540653229
5265,52.77379608,64.082901,0.11,0.14,-0.03,-11.30910492
5266,53.41906738,64.1442337,0.11,0.14,-0.03,-10.72516632
5267,52.05158997,64.30815125,0.11,0.14,-0.03,-12.25656128
5268,58.13031006,64.15686798,0.11,0.14,-0.03,-6.026557922
5269,53.68132782,65.83503723,0.11,0.14,-0.03,-12.15370941
5270,54.88656998,66.97067261,0.11,0.14,-0.03,-12.08410263
5271,54.35755539,66.88023376,0.11,0.14,-0.03,-12.52267838
5272,59.19713974,66.877388,0.11,0.14,-0.03,-7.68024826
5273,57.95297623,69.52107239,0.11,0.2,-0.09,-11.56809616
5274,58.99209595,69.48713684,0.11,0.2,-0.09,-10.49504089
5275,57.95465469,69.56710815,0.11,0.2,-0.09,-11.61245346
5276,62.31449127,69.59165192,0.11,0.2,-0.09,-7.277160645
5277,61.22986984,73.1068573,0.11,0.32,-0.21,-11.87698746
5278,60.95513916,72.97773743,0.11,0.35,-0.24,-12.02259827
5279,59.50291443,73.02494049,0.11,0.32,-0.21,-13.52202606
5280,63.19168091,73.04382324,0.11,0.32,-0.21,-9.852142334
5281,63.64944077,74.76187134,0.11,0.35,-0.24,-11.11243057
5282,65.67105103,74.72850037,0.11,0.32,-0.21,-9.057449341
5283,65.97525024,75.37438202,0.11,0.32,-0.21,-9.399131775
5284,69.46490479,75.02706909,0.13,0.31,-0.18,-5.562164307
5285,68.58978271,77.615242,0.13,0.36,-0.23,-9.02545929
5286,66.35827637,77.23159027,0.13,0.36,-0.23,-10.8733139
5287,65.68610382,78.00485992,0.13,0.4,-0.27,-12.3187561
5288,66.91389465,78.29366302,0.17,0.4,-0.23,-11.37976837
5289,70.07297516,80.52973175,0.15,0.48,-0.33,-10.45675659
5290,67.40937805,80.75870514,0.15,0.41,-0.26,-13.34932709
5291,67.66763306,80.4225769,0.15,0.52,-0.37,-12.75494385
5292,70.56182098,80.40552521,0.15,0.46,-0.31,-9.843704224
5293,70.42855835,82.12926483,0.15,0.43,-0.28,-11.70070648
5294,68.45749664,81.75875092,0.16,0.45,-0.29,-13.30125427
5295,70.21318054,81.47006989,0.15,0.46,-0.31,-11.25688934
5296,72.90552521,80.76187134,0.18,0.46,-0.28,-7.85634613
5297,72.28862762,83.59094238,0.19,0.47,-0.28,-11.30231476
5298,72.89373016,83.96019745,0.2,0.53,-0.33,-11.06646729
5299,72.93638611,83.88260651,0.19,0.47,-0.28,-10.9462204
5300,72.66688538,83.67869568,0.18,0.47,-0.29,-11.0118103
5301,72.70387268,83.6975174,0.18,0.46,-0.28,-10.99364471
5302,73.2726593,83.70042419,0.18,0.49,-0.31,-10.42776489
5303,73.28773499,83.95702362,0.18,0.49,-0.31,-10.66928864
5304,73.10396576,83.78128815,0.18,0.5,-0.32,-10.67732239
5305,72.49986267,83.64346313,0.18,0.49,-0.31,-11.14360046
5306,73.36906433,83.96189117,0.18,0.49,-0.31,-10.59282684
5307,73.11692047,83.72383881,0.18,0.49,-0.31,-10.60691833
5308,72.80335236,83.59669495,0.17,0.49,-0.32,-10.79334259
5309,72.4876709,83.44473267,0.18,0.46,-0.28,-10.95706177
5310,72.44824219,83.90592957,0.18,0.46,-0.28,-11.45768738
5311,73.02823639,83.63204956,0.18,0.46,-0.28,-10.60381317
5312,44.03701019,83.75478363,0.11,0.46,-0.35,-39.71777344
5313,46.44739151,54.13208771,0.11,0.11,0,-7.684696198
5314,46.40250015,54.10281372,0.11,0.11,0,-7.700313568
5315,45.24938583,53.95501709,0.11,0.11,0,-8.705631256
5316,47.97666931,54.60402679,0.11,0.11,0,-6.627357483
5317,44.82802582,52.23841858,0.11,0.11,0,-7.410392761
5318,44.44468689,54.75773239,0.11,0.11,0,-10.3130455
5319,44.47449493,54.19884109,0.11,0.11,0,-9.724346161
5320,44.94065094,54.43601227,0.11,0.11,0,-9.495361328
5321,46.93571472,57.50254059,0.11,0.11,0,-10.56682587
5322,45.73189545,57.28216934,0.11,0.11,0,-11.5502739
5323,44.78450012,56.8976059,0.11,0.11,0,-12.11310577
